Id,ExtLinks,CreateDate,UpdateDate,Bioproject,Biosample,Experiment,Experiment_name,Experiment_status,Experiment_ver,Instrument_ILLUMINA,LibraryLayout,LibraryName,LibrarySelection,LibrarySource,LibraryStrategy,Organism_ScientificName,Organism_taxid,Sample,Sample_name,Study,Study_name,Submitter,Submitter_center_name,Submitter_contact_name,Submitter_lab_name,Run,Run_cluster_name,Run_is_public,Run_load_done,Run_static_data_available,Run_total_bases,Run_total_spots
4057088,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821286,3V5,public,1,NextSeq 500,PAIRED,G15-003-567,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558213,public,true,true,true,2798126640,9265320
4057087,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821285,3V5,public,1,NextSeq 500,PAIRED,G15-003-566,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558214,public,true,true,true,2930534614,9703757
4057086,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821284,3V3,public,1,NextSeq 500,PAIRED,G15-003-561,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558215,public,true,true,true,868685852,2887499
4057085,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821283,3V3,public,1,NextSeq 500,PAIRED,G15-003-560,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558216,public,true,true,true,789000308,2623479
4057084,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821282,3V3,public,1,NextSeq 500,PAIRED,G15-003-563,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558217,public,true,true,true,865791141,2877814
4057083,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821281,3V3,public,1,NextSeq 500,PAIRED,G15-003-562,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558218,public,true,true,true,782753233,2602629
4057082,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821280,37V6,public,1,NextSeq 500,PAIRED,G15-003-509,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558219,public,true,true,true,5775584504,19124452
4057081,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821279,37V6,public,1,NextSeq 500,PAIRED,G15-003-508,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558220,public,true,true,true,6926496840,22935420
4057080,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821278,37V5,public,1,NextSeq 500,PAIRED,G15-003-503,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558221,public,true,true,true,914324741,3039324
4057079,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821277,37V5,public,1,NextSeq 500,PAIRED,G15-003-502,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558222,public,true,true,true,766241266,2547886
4057078,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821276,37V5,public,1,NextSeq 500,PAIRED,G15-003-501,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558223,public,true,true,true,914461308,3039989
4057077,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821275,37V5,public,1,NextSeq 500,PAIRED,G15-003-500,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558224,public,true,true,true,786722144,2615816
4057076,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821274,37V5,public,1,NextSeq 500,PAIRED,G15-003-507,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558225,public,true,true,true,921540885,3062378
4057075,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821273,37V5,public,1,NextSeq 500,PAIRED,G15-003-506,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558226,public,true,true,true,768333259,2554236
4057074,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821272,37V5,public,1,NextSeq 500,PAIRED,G15-003-505,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558227,public,true,true,true,921598070,3062618
4057073,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821271,37V5,public,1,NextSeq 500,PAIRED,G15-003-504,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558228,public,true,true,true,776327922,2580819
4057072,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821270,8V1,public,1,NextSeq 500,PAIRED,G15-003-829,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558229,public,true,true,true,873245499,2902428
4057071,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821269,8V1,public,1,NextSeq 500,PAIRED,G15-003-828,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558230,public,true,true,true,771070493,2563468
4057070,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821268,8V1,public,1,NextSeq 500,PAIRED,G15-003-821,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558231,public,true,true,true,2885283236,9553918
4057069,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821267,6V6,public,1,NextSeq 500,PAIRED,G15-003-820,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558232,public,true,true,true,8813433912,29183556
4057068,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821266,8V1,public,1,NextSeq 500,PAIRED,G15-003-823,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558233,public,true,true,true,868168688,2886566
4057067,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821265,8V1,public,1,NextSeq 500,PAIRED,G15-003-822,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558234,public,true,true,true,789268656,2624540
4057066,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821264,8V1,public,1,NextSeq 500,PAIRED,G15-003-825,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558235,public,true,true,true,868913209,2888892
4057065,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821263,8V1,public,1,NextSeq 500,PAIRED,G15-003-824,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558236,public,true,true,true,769296364,2558335
4057064,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821262,8V1,public,1,NextSeq 500,PAIRED,G15-003-827,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558237,public,true,true,true,876785465,2914299
4057063,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821261,8V1,public,1,NextSeq 500,PAIRED,G15-003-826,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558238,public,true,true,true,779430138,2591411
4057062,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821260,50V1,public,1,NextSeq 500,PAIRED,G15-003-720,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558239,public,true,true,true,1018903832,3387308
4057061,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821259,50V1,public,1,NextSeq 500,PAIRED,G15-003-721,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558240,public,true,true,true,1018058371,3384366
4057060,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821258,50V1,public,1,NextSeq 500,PAIRED,G15-003-722,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558241,public,true,true,true,1032012401,3430291
4057059,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821257,50V1,public,1,NextSeq 500,PAIRED,G15-003-723,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558242,public,true,true,true,1022332168,3397966
4057058,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821256,50V3,public,1,NextSeq 500,PAIRED,G15-003-724,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558243,public,true,true,true,2570666280,8512140
4057057,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821255,50V3,public,1,NextSeq 500,PAIRED,G15-003-725,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558244,public,true,true,true,947699575,3151066
4057056,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821254,50V3,public,1,NextSeq 500,PAIRED,G15-003-726,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558245,public,true,true,true,948207883,3152565
4057055,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821253,50V3,public,1,NextSeq 500,PAIRED,G15-003-727,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558246,public,true,true,true,960910471,3194365
4057054,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821252,50V3,public,1,NextSeq 500,PAIRED,G15-003-728,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558247,public,true,true,true,951897133,3164209
4057053,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821251,50V5,public,1,NextSeq 500,PAIRED,G15-003-729,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558248,public,true,true,true,2044567482,6770091
4057052,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821250,51V3,public,1,NextSeq 500,PAIRED,G15-003-739,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558249,public,true,true,true,2506538392,8299796
4057051,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821249,51V1,public,1,NextSeq 500,PAIRED,G15-003-738,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558250,public,true,true,true,1052690696,3500982
4057050,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821248,51V1,public,1,NextSeq 500,PAIRED,G15-003-735,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558251,public,true,true,true,1049845117,3492328
4057049,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821247,51V1,public,1,NextSeq 500,PAIRED,G15-003-734,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558252,public,true,true,true,3012043508,9973654
4057048,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821246,51V1,public,1,NextSeq 500,PAIRED,G15-003-737,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558253,public,true,true,true,1062717167,3534505
4057047,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821245,51V1,public,1,NextSeq 500,PAIRED,G15-003-736,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558254,public,true,true,true,1048722545,3488405
4057046,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821244,50V5,public,1,NextSeq 500,PAIRED,G15-003-731,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558255,public,true,true,true,797346940,2651086
4057045,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821243,50V5,public,1,NextSeq 500,PAIRED,G15-003-730,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558256,public,true,true,true,798485464,2655038
4057044,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821242,50V5,public,1,NextSeq 500,PAIRED,G15-003-733,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558257,public,true,true,true,799447873,2657621
4057043,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821241,50V5,public,1,NextSeq 500,PAIRED,G15-003-732,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558258,public,true,true,true,809015676,2689552
4057042,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821240,52V3,public,1,NextSeq 500,PAIRED,G15-003-758,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558259,public,true,true,true,885709920,2944348
4057041,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821239,52V5,public,1,NextSeq 500,PAIRED,G15-003-759,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558260,public,true,true,true,2073175942,6864821
4057040,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821238,52V3,public,1,NextSeq 500,PAIRED,G15-003-754,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558261,public,true,true,true,2328435100,7710050
4057039,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821237,52V3,public,1,NextSeq 500,PAIRED,G15-003-755,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558262,public,true,true,true,880964680,2929242
4057038,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821236,52V3,public,1,NextSeq 500,PAIRED,G15-003-756,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558263,public,true,true,true,882829520,2935353
4057037,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821235,52V3,public,1,NextSeq 500,PAIRED,G15-003-757,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558264,public,true,true,true,892067094,2965688
4057036,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821234,52V1,public,1,NextSeq 500,PAIRED,G15-003-750,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558265,public,true,true,true,689604999,2292562
4057035,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821233,52V1,public,1,NextSeq 500,PAIRED,G15-003-751,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558266,public,true,true,true,690231380,2294522
4057034,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821232,52V1,public,1,NextSeq 500,PAIRED,G15-003-752,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558267,public,true,true,true,697035361,2316844
4057033,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821231,52V1,public,1,NextSeq 500,PAIRED,G15-003-753,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558268,public,true,true,true,692170464,2300548
4057032,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821230,47V5,public,1,NextSeq 500,PAIRED,G15-003-688,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558269,public,true,true,true,868003534,2885193
4057031,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821229,5V5,public,1,NextSeq 500,PAIRED,G15-003-780,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558270,public,true,true,true,1034634732,3440557
4057030,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821228,6V1,public,1,NextSeq 500,PAIRED,G15-003-789,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558271,public,true,true,true,2659131744,8805072
4057029,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821227,47V3,public,1,NextSeq 500,PAIRED,G15-003-681,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558272,public,true,true,true,820082294,2726848
4057028,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821226,43V3,public,1,NextSeq 500,PAIRED,G15-003-601,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558273,public,true,true,true,753000378,2504383
4057027,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821225,43V3,public,1,NextSeq 500,PAIRED,G15-003-600,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558274,public,true,true,true,754022191,2507915
4057026,,2017/05/20,2017/05/15,PRJNA361402,SAMN06233224,SRX2821224,43V3,public,1,NextSeq 500,PAIRED,G15-003-603,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561764,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5558275,public,true,true,true,755047561,2510708
